CustomerID,BikeBuyer
14119,1
14120,0
14121,1
14123,0
14124,0
14125,1
14127,0
14129,0
14131,0
14132,1
14133,0
14134,0
14135,0
14136,0
14137,0
14138,0
14140,0
14141,0
14142,1
14143,1
14144,0
14145,0
14146,0
14147,0
14148,0
14149,0
14150,0
14151,0
14152,0
14153,0
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,1
14161,1
14162,0
14163,0
14164,1
14165,1
14166,0
14167,0
14168,0
14169,0
14170,1
14171,0
14172,1
14173,0
14174,0
14175,1
14176,0
14177,0
14178,0
14179,0
14180,1
14181,0
14182,1
14184,1
14185,1
14186,0
14187,1
14188,1
14189,1
14191,1
14192,1
14193,1
14194,1
14195,1
14196,1
14198,0
14199,0
14200,1
14201,0
14202,0
14203,0
14204,0
14205,0
14206,1
14207,1
14208,1
14209,1
14210,1
14211,0
14212,1
14213,1
14214,0
14215,0
14216,1
14217,0
14218,1
14219,0
14220,1
14221,1
14222,0
14223,0
14224,1
14225,0
14226,0
14227,1
14228,1
14230,0
14231,0
14232,1
14233,1
14234,1
14235,1
14236,0
14237,1
14238,1
14239,0
14240,0
14241,0
14242,0
14243,0
14244,0
14246,1
14247,0
14248,0
14249,0
14250,1
14251,0
14253,0
14254,0
14255,1
14255,1
14256,1
14257,1
14258,0
14259,0
14260,0
14261,0
14262,0
14263,0
14264,0
14265,0
14266,0
14267,0
14268,0
14269,0
14270,0
14271,0
14272,0
14273,1
14274,0
14275,0
14276,0
14277,0
14278,0
14279,1
14280,0
14281,0
14282,0
14283,0
14284,0
14285,0
14286,0
14287,1
14288,0
14289,1
14291,0
14292,0
14293,0
14294,1
14295,0
14296,0
14297,1
14298,1
14299,1
14300,1
14301,0
14302,0
14303,0
14304,0
14305,1
14306,1
14307,1
14308,1
14309,1
14310,1
14311,0
11748,1
14315,1
14316,1
14317,1
14318,1
14319,0
14320,0
14321,1
14322,0
14323,0
14325,1
14326,1
14327,0
14328,0
14329,0
14330,0
14331,0
14332,1
14333,0
14334,1
14335,0
14336,0
14337,0
14339,0
14340,1
14341,0
14342,1
14343,0
14345,0
14346,0
14347,0
14348,0
14350,0
14351,0
14352,0
14354,0
14355,0
14356,0
14357,0
14358,0
14359,1
14360,0
14361,1
14362,1
14363,0
14364,0
14366,1
14367,0
14369,0
14370,0
14371,1
14372,1
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,0
14380,0
14381,0
14383,0
14384,0
14385,0
14386,0
14387,0
14389,0
14390,0
14391,0
14392,0
14393,0
14394,0
14395,0
14396,0
14398,1
14399,0
14400,0
14401,1
14402,1
14404,0
14405,0
14406,0
14407,0
14408,1
14409,1
14410,1
14411,0
14412,1
14413,0
14414,0
14415,1
14417,1
14419,0
14420,0
14421,0
14422,1
14423,1
14424,1
14425,0
14426,1
14427,1
14428,1
14429,1
14430,1
14431,0
14432,0
14433,0
14434,0
14436,1
14437,1
14438,1
14440,1
14441,1
14443,1
14444,1
14445,1
14446,1
14447,0
14448,0
14449,1
14451,1
14453,1
14454,0
14455,1
14456,1
14457,1
14458,1
14459,1
14460,0
14461,0
14462,0
14463,0
14464,0
14465,1
14466,1
14467,1
14468,1
14469,0
14470,1
14471,1
14472,0
14473,1
14474,0
14475,0
14476,0
14477,1
14478,0
14479,0
14480,1
14481,1
14482,1
14483,1
14485,0
14486,1
14487,0
14488,0
14489,0
14490,0
14491,1
14493,0
14494,0
14495,0
14496,0
14497,0
14498,0
14499,0
14501,0
14502,0
14503,0
14505,0
14506,0
14507,0
14508,0
14509,1
14510,1
14511,0
14512,0
14514,1
14516,0
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,0
14524,0
14525,0
14527,0
14528,1
14529,1
14531,0
14532,0
14533,0
14534,0
14535,1
14536,0
14537,0
14538,0
14539,1
14540,1
14541,0
14542,0
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,0
14553,0
14554,0
14555,0
14556,0
14558,1
14559,0
14560,0
14561,0
14563,0
14564,0
14565,0
14566,0
14567,0
14568,1
14569,0
14570,0
14572,1
14573,0
14574,1
14575,1
14576,1
14578,0
14580,1
14582,0
14583,0
14584,1
14585,0
14586,0
14587,1
14588,0
14589,1
14591,1
14592,0
14593,0
15138,1
14596,0
14597,1
14598,0
14599,0
14601,0
14602,0
14604,1
14605,1
14606,1
14607,1
14608,1
14609,1
14610,1
14611,1
14612,1
14613,1
14614,0
14616,0
14617,1
14618,0
14619,1
14620,0
14621,0
14622,1
14623,1
14624,0
14625,0
14626,1
14627,1
14628,0
14629,1
14630,1
14631,0
14632,0
14634,0
14635,0
14636,0
14637,0
14638,1
14639,1
14640,0
14643,0
14644,0
14645,0
14646,1
14647,1
14648,0
14650,0
14651,0
14652,1
14653,1
14654,1
14655,0
14656,1
14657,0
14658,0
14659,1
14660,0
14661,0
14662,0
14663,1
14664,1
14665,1
14666,0
14667,1
14668,0
14669,1
14670,1
14671,0
14672,0
14673,0
14674,0
14675,1
14676,1
14677,1
14678,1
14679,1
14680,1
14683,0
14684,1
14685,1
14686,0
14687,1
14688,0
14689,1
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,1
14698,0
14699,0
14700,0
14701,1
14702,0
14703,1
14704,0
14705,1
14706,0
14707,0
14708,0
14709,1
14710,0
14711,1
14712,1
14713,1
14714,1
14715,0
14716,0
14717,1
14718,1
14720,1
14721,0
14723,1
14724,1
14725,1
14726,1
14727,1
14728,0
14729,1
14730,0
14732,0
14733,0
14734,0
14735,0
14736,0
14737,0
14738,0
14739,0
14740,0
14742,0
14743,0
14744,0
14745,1
14746,0
14747,0
14748,0
14749,0
14750,0
14752,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,1
14760,1
14761,0
14762,0
14763,1
14764,0
14765,0
14766,0
14769,0
14770,0
14771,0
14772,0
14773,0
14774,0
14775,0
14777,0
14778,1
14779,1
14780,1
14781,1
14782,1
14783,1
14784,1
29333,0
14786,0
14787,0
14788,1
14789,0
14790,0
14792,0
14794,0
14795,0
14796,0
14797,1
14798,0
14799,0
14800,0
14802,0
14803,0
14804,1
14805,0
14806,1
14807,1
14808,0
14809,1
14810,1
14811,0
14812,0
14814,1
14815,0
14816,0
14819,0
14820,1
14821,1
14822,1
14823,1
14824,1
14825,1
14826,0
14827,1
14828,1
14830,0
14831,1
14832,1
14835,1
14836,0
14837,0
14838,0
14839,0
14840,0
14841,0
14842,0
14843,0
14844,0
14845,0
14846,1
14847,0
14848,0
14849,0
14850,0
14851,0
14852,1
14853,0
14854,1
14855,0
14856,0
14857,0
14858,0
14859,0
14860,0
14861,1
14862,0
14863,1
14864,1
14865,0
14867,1
14868,1
14870,1
14871,1
14872,0
14873,0
14874,0
14875,0
14876,0
14877,1
14878,0
14879,0
14880,0
14881,0
14882,0
14884,0
14886,0
14888,0
14889,0
14890,0
14891,0
14893,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,0
14908,0
14909,0
14910,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,0
14917,1
14918,0
14919,0
14920,1
14921,1
14922,1
14923,0
14924,0
14925,0
14926,0
14927,0
14928,1
14929,0
14930,0
14931,0
14933,1
14934,1
14935,1
14936,1
14937,1
14938,0
14939,0
14941,0
14942,1
14943,0
14944,1
14945,0
14946,1
14947,1
14948,1
14950,0
14951,1
14952,0
14953,1
14954,0
14955,1
14956,1
14957,1
14958,0
14960,1
14961,1
14962,0
14963,0
14964,0
14965,1
14966,1
14967,1
14968,1
14969,1
14970,0
14971,0
14972,1
14973,1
14974,1
14975,1
14976,0
14977,0
14978,1
14980,1
14981,1
14982,1
14983,1
14984,1
14985,0
14986,0
14987,0
14988,0
14989,1
14991,1
14992,0
14993,0
14994,0
14995,0
14996,0
14997,0
14998,0
14999,0
15000,1
15002,0
15003,0
15005,0
15006,0
15007,0
15008,0
15009,0
15010,0
15011,0
15012,0
15013,0
15014,0
15015,0
15016,0
15018,0
15019,0
15020,0
15021,0
15022,0
15023,1
15024,0
15025,0
15026,0
15027,0
15028,0
15029,0
15030,0
15031,0
15032,0
15033,0
15034,0
15035,1
15036,0
15037,0
15038,0
15039,1
15040,0
15041,0
15042,0
15043,0
15044,0
15045,0
15046,0
15047,0
15048,0
15049,1
15050,0
15051,1
15052,0
15053,0
15054,0
15055,1
15056,0
15057,0
15058,0
15059,0
15060,0
15061,0
15062,0
15064,1
15065,0
15066,0
15067,0
15068,0
15069,0
15070,1
15071,1
15072,0
15073,0
15074,0
15075,0
15076,0
15077,0
15078,1
15079,0
15080,0
15081,0
15082,0
15083,0
15084,1
15087,0
15088,1
15089,0
15090,0
15091,0
15092,1
15093,0
15094,0
15095,0
15096,1
15097,1
15098,0
15099,0
15101,1
15102,0
15103,0
15104,1
15105,1
15106,1
15107,1
15108,0
15109,0
15110,0
15112,1
15113,1
15114,1
15115,0
15116,0
15117,1
15118,0
15119,1
15120,0
15122,0
15123,1
15124,1
15125,0
15126,0
15127,1
15128,0
15129,0
15130,1
15131,0
15132,1
15134,0
15135,1
15136,1
15137,1
15138,1
15139,0
15140,1
15141,0
15142,1
15143,0
15144,0
15145,0
15146,1
15147,1
15148,0
15149,0
15150,1
15151,1
15152,1
15153,0
15154,1
15155,0
15156,0
15158,0
15159,1
15160,0
15161,0
15163,1
15164,0
15165,0
15166,1
15167,0
15168,0
15169,0
24813,1
15175,1
15176,1
15177,0
15178,0
15179,1
15180,0
15181,0
15182,0
15183,0
15184,0
15185,0
15187,1
15188,0
15189,0
15190,0
15191,0
15192,1
15193,1
15194,1
15195,1
15196,1
15197,0
15199,1
15200,0
15201,0
15202,0
15203,0
15204,0
15205,1
15206,1
15207,1
15208,0
15209,1
15210,1
15211,1
15212,0
15213,0
15216,0
15217,1
15220,1
15221,1
15223,0
15224,1
15225,0
15226,0
15227,1
15228,1
15229,1
15230,1
15231,0
15232,0
15233,0
15234,1
15235,1
15236,0
15237,1
15238,0
15239,0
15240,0
15241,0
15242,0
15243,0
15244,0
15245,0
15246,0
15247,0
15248,1
15249,0
15250,1
15251,1
15252,0
15253,0
15254,0
15255,1
15256,0
15257,0
15258,0
15259,1
15260,0
15262,0
15263,0
15264,0
15265,0
15266,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,1
15273,0
15274,0
15276,0
15278,0
15279,0
15284,1
15285,0
15286,0
15287,0
15288,0
15289,0
15290,0
15292,0
15293,1
15294,0
15296,1
15297,0
15298,0
15300,0
15301,1
15302,0
15303,1
15304,0
15305,0
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,1
15315,0
15316,0
15317,0
15319,0
15320,0
15321,0
15322,0
15323,0
15324,0
15326,0
15327,0
15328,0
15329,0
15330,0
15331,0
15332,0
15333,0
15334,0
15335,0
15337,0
15338,1
15339,0
15340,0
15342,0
15344,0
15345,1
13627,0
15347,0
15348,1
15349,0
15350,0
15352,1
15353,1
15354,0
15356,1
15357,1
15358,0
15359,0
15360,0
15361,0
15362,0
15363,1
15364,1
15365,0
15366,0
15367,0
15368,0
15369,0
15370,1
15371,0
15372,0
15373,0
15377,1
15379,1
15380,1
15381,0
15382,1
15383,1
15384,1
15385,0
15386,1
15387,1
15388,0
15389,1
15390,0
15391,0
15392,1
15393,0
15394,0
15396,0
15397,1
15398,0
15399,0
15400,0
15401,0
15402,0
15403,0
15404,1
15405,0
15406,1
15407,0
15408,0
15409,0
15412,0
15413,0
15414,1
15415,1
15416,0
15417,0
15418,1
15419,1
15421,1
15422,0
15423,0
15424,1
15425,0
15426,0
15427,1
15428,0
15429,0
15430,0
15431,0
15432,1
15433,0
15434,0
15436,1
15437,0
15438,0
15439,0
15440,0
15442,1
15444,0
15445,0
15446,0
15447,0
15448,0
15449,0
15450,0
15451,0
15452,0
15453,0
15454,0
15455,0
15456,0
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,0
15468,1
15469,0
15470,0
15471,1
15472,0
15473,1
15474,0
15475,1
15476,0
15477,1
15478,0
15480,0
15482,0
15483,0
15485,0
15486,1
15487,0
15488,0
15489,1
15490,1
15492,1
15493,1
15495,1
15496,1
15497,0
15498,0
15499,0
15500,0
15501,0
15502,0
15503,0
15504,0
15505,1
15506,0
15507,1
15508,0
15509,1
15510,0
15511,1
15512,0
15512,0
15513,1
15514,1
15515,1
15516,1
15517,0
15519,0
15520,0
15521,0
15523,1
15524,1
15525,0
15526,1
15527,0
15528,0
15529,1
15530,0
15531,1
15531,1
15532,1
15533,0
15534,1
15535,1
15537,0
15538,1
15539,1
15540,1
15541,0
15542,0
15545,0
15546,1
15547,0
15548,0
15549,0
15550,0
15551,0
15552,0
15554,1
15555,0
15556,1
15557,0
15558,0
26940,1
15561,1
15562,1
15563,1
15564,1
15566,1
15567,0
15568,1
15569,0
15570,1
15571,1
15573,1
15574,1
15575,1
15576,1
15577,0
15578,1
15579,1
15580,1
15581,1
15582,1
15585,1
15586,0
15587,0
15588,0
15589,0
15590,0
15591,0
15592,1
15594,1
15595,0
22069,1
15597,0
15598,0
15599,1
15600,0
15601,1
15602,1
15603,1
15604,1
15605,1
15607,1
15608,1
15610,0
15611,0
15612,1
24328,0
15614,0
15615,1
15616,0
15617,1
15618,0
15619,0
15620,1
15622,0
15625,0
15626,0
15627,0
13434,0
15631,1
15632,0
15633,0
15634,0
15635,0
15637,1
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15645,0
15646,0
15647,0
15648,0
15649,0
15650,1
15651,0
15652,0
15653,1
15654,1
15655,0
15656,1
15657,0
15658,0
15659,0
15660,0
15661,0
15662,0
15663,0
15664,1
15665,0
15667,0
15668,0
15669,0
15671,0
15672,0
15673,0
15674,1
15675,0
15676,0
15677,0
15678,0
15680,0
15681,1
15682,0
15683,0
15684,0
15685,0
15686,0
15687,1
15688,0
15689,0
15691,1
15692,0
15693,1
15695,0
15696,1
15699,0
15700,0
15701,1
15702,1
15703,1
15704,0
15705,1
15706,0
15707,0
15708,1
15709,0
15710,0
15712,1
15713,1
15714,0
15715,1
15716,0
15717,0
15718,0
15720,0
15721,1
15722,0
15723,0
15724,0
15725,0
15726,0
15728,1
15729,0
15730,0
15731,1
27046,0
15734,1
15735,0
15736,1
15737,1
15738,0
15739,0
15740,0
15741,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,0
15748,0
15749,0
15750,0
15751,1
15752,0
15753,0
15754,1
15755,0
15756,0
15757,0
15758,1
15759,0
15760,0
15761,0
15763,0
15764,1
15765,1
15766,0
15768,0
15769,0
15770,0
15771,0
15772,0
15773,0
15774,0
15775,1
15776,0
15777,0
15778,0
15779,0
15780,1
15781,0
15782,0
15783,1
15784,0
15785,1
15786,1
15787,0
15788,1
15789,0
15790,0
15791,0
15793,0
15794,1
15795,1
15796,1
15797,1
15798,1
15799,0
15800,0
15801,0
15802,0
15803,1
15804,0
15805,0
15807,1
15808,1
15809,1
15810,1
15811,0
15812,0
15813,0
15814,0
15818,0
15819,0
15821,1
15823,0
15824,0
15825,0
15827,0
15828,0
15829,0
15830,0
15832,0
15833,0
15834,0
15835,0
15836,0
15837,0
15838,0
15840,0
15841,0
15841,0
15842,0
15843,1
15845,1
15846,0
15847,1
15849,1
15850,1
15851,1
15852,1
15854,0
15856,1
15857,0
15858,0
15859,0
15860,1
15861,1
15862,0
15863,0
15864,1
15867,0
15868,0
15869,0
15870,0
15871,0
15872,1
15873,0
15874,0
15875,0
15876,0
15877,0
15878,0
15879,0
15880,0
15881,0
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,0
15890,1
15891,0
15892,0
15893,0
15894,0
15895,0
15896,0
11210,0
15898,0
15899,0
15900,1
15901,1
15902,0
15903,0
15904,0
15905,1
15906,0
15907,1
15908,0
15909,1
15911,1
15912,0
15913,0
15914,1
15915,0
15916,0
15917,0
15918,0
15919,0
15920,1
15921,1
15922,0
15923,1
15924,0
15925,1
15926,1
15928,1
15929,1
15930,0
15931,0
15932,1
15933,1
15934,1
15935,0
15936,0
15938,1
15939,1
15940,1
15941,1
15942,1
15943,1
15944,1
15945,1
15947,0
15948,0
15949,1
15950,0
15951,1
15952,0
15953,0
15954,1
15955,1
15957,1
15958,0
15960,0
15961,0
15962,1
15963,1
15964,1
15965,1
15967,1
15968,0
15969,1
15970,0
15971,0
15972,0
15973,0
15974,1
15975,0
15976,1
15977,1
15978,1
15979,1
15980,0
15981,1
15982,1
15983,0
15984,1
15985,0
15986,0
15987,0
15988,0
15989,0
15990,0
18719,1
15993,0
15994,0
15995,0
15996,0
15997,0
15998,0
15999,0
16000,0
16002,0
16003,0
16005,1
16006,0
16007,0
16008,0
16009,0
16011,1
16012,1
16013,1
16014,0
16015,0
16016,0
16017,0
16018,0
16019,1
16020,0
16021,0
16022,0
16023,0
16024,0
16025,0
16026,0
16027,0
16028,0
16029,0
16030,0
16031,0
16032,0
16033,0
16034,0
16035,1
16037,0
16038,0
16039,0
16040,0
16042,0
16043,1
16044,0
16045,0
16046,0
16047,0
16048,1
16049,0
16050,0
16051,0
16052,0
16053,0
16054,0
16055,0
16056,0
16057,0
16058,0
17832,1
16060,0
16061,0
16062,1
16063,1
16064,0
16065,1
16066,0
16070,0
16071,0
16072,0
16073,0
16074,1
16075,0
16076,0
16077,0
16078,0
16080,1
16081,1
16082,1
16083,1
16084,0
16085,0
16086,0
16087,0
16088,1
16089,1
23445,0
16091,0
16092,0
16094,1
16095,0
16097,1
16098,0
16099,1
16100,1
16101,0
16102,1
16103,1
16105,1
16106,1
16107,0
16108,1
16110,1
16111,1
16113,1
16114,1
16115,0
16116,0
16117,0
16118,0
16119,1
16120,1
16121,1
16122,0
16124,1
16125,0
16126,0
16127,0
16128,0
16130,0
16131,1
16132,0
16134,1
16135,0
16136,0
16137,0
16138,0
16139,0
16140,0
16141,0
16143,1
16145,1
16146,0
16147,0
16148,0
16149,1
16150,1
16151,0
16152,1
16154,1
16155,1
16156,0
16157,0
16158,0
16159,1
16160,0
16161,1
16163,1
16164,0
16165,1
16166,0
16167,1
16168,0
16169,1
16170,1
16171,1
16172,1
16173,1
16174,1
16175,1
16176,0
16177,0
16178,1
16179,1
16181,0
16183,1
16184,0
16185,1
16186,0
16187,1
16188,0
16189,0
16190,1
16191,0
16192,0
16193,0
16194,0
16195,0
16196,0
16197,0
16198,0
16199,0
16200,0
16201,0
16202,1
16203,0
16204,0
16205,1
16206,1
16207,1
16208,1
16209,1
16210,1
16211,1
16212,0
16215,0
16216,1
16218,0
16218,0
16221,0
16222,0
16223,0
16225,0
16226,0
16227,0
16229,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16240,1
16241,1
16243,0
16244,0
16245,1
16246,0
16247,0
16248,1
16249,0
16250,0
16251,1
16252,0
16253,0
16254,0
16255,1
16256,0
16257,0
16258,1
16259,0
16260,1
16261,0
16262,0
16263,1
16264,0
16265,0
16266,1
16267,0
16268,0
16269,0
16270,0
16271,0
16272,1
16273,0
16274,0
16275,0
16276,1
16277,0
16278,1
16280,1
16281,1
16282,1
16283,1
16284,1
16285,0
16286,0
16287,0
16288,1
16289,0
16290,1
16292,0
16293,0
16294,1
16295,1
16297,0
16298,0
16299,1
16300,0
16301,0
16302,1
16303,1
16304,0
16305,1
16306,1
16307,0
16308,0
16309,0
16310,0
16312,1
16313,1
16314,0
16315,1
16316,0
16317,0
16318,1
16319,0
16320,0
16321,0
16322,0
16323,1
16324,0
16325,0
16326,1
16328,0
16329,0
16330,1
16331,0
16332,0
16333,0
16335,0
16336,0
16337,0
16338,0
16339,0
16340,0
16341,0
16342,0
16343,0
16344,0
16345,0
16346,0
16347,0
16348,0
16349,0
16351,0
16352,0
16353,0
16354,0
16355,0
16356,0
16358,0
16359,0
16360,0
16361,0
16362,0
16363,0
16364,0
16365,0
16366,0
16367,0
16368,0
16369,0
16370,0
16371,0
16372,0
16373,0
16376,0
16377,0
16378,0
16379,0
16380,0
16382,0
16383,0
16384,0
16385,0
16387,0
16388,0
16389,0
16390,0
16391,1
16392,0
16393,0
16394,1
16395,0
16396,0
16397,0
16398,0
16399,0
16400,1
16401,0
16402,1
16403,1
16404,0
16405,0
16406,1
16407,0
16408,1
16409,0
16410,1
16411,1
16412,0
16413,0
16414,0
16415,1
16418,0
16419,0
16420,1
16421,0
16422,1
16423,0
16424,0
16425,0
16426,0
16427,1
16428,1
16429,0
16431,1
16432,1
16433,1
16434,0
16435,0
16436,1
16437,0
16439,1
16440,0
16441,0
16442,1
16443,1
16444,0
16445,0
16447,0
16448,0
16449,1
16450,1
16451,0
16452,0
16453,0
16454,0
16455,0
16456,0
16457,0
16458,0
16460,0
16461,0
16462,1
16463,0
16464,0
16465,0
16466,0
16467,0
16468,0
16469,0
16470,0
16471,0
16472,0
16473,1
16474,0
16475,0
16476,0
16477,1
16478,1
16479,0
16481,0
16482,0
16483,0
16484,0
16485,1
16486,0
16487,0
16488,0
16490,0
16492,0
16493,0
16494,0
16495,0
16497,0
16498,0
16499,0
16500,0
16501,0
16502,1
16503,0
16504,0
16505,1
16506,0
16507,0
16508,0
16509,0
16511,0
16512,0
16513,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,1
16521,0
16522,0
16523,0
16524,0
16525,0
16526,0
16527,0
16528,1
16529,0
16530,0
16531,1
16532,1
16533,0
16534,0
16535,0
16536,0
16537,1
16538,0
16539,0
16540,1
16541,0
16542,0
16543,0
16545,0
16546,0
16547,0
16548,1
16549,0
16550,0
16551,1
16552,0
16553,0
16554,0
16555,0
16556,0
16557,0
16558,0
16560,1
16561,0
16564,0
16565,0
16566,0
16567,1
16568,0
16569,0
16570,0
16571,0
16573,0
16575,0
16576,0
16577,1
16578,0
16579,1
16580,0
16583,0
16587,0
16588,1
16589,1
16590,0
16591,0
16592,0
16593,1
16594,1
16595,1
16596,1
16597,1
16598,1
16599,1
16600,0
16601,1
16602,0
16603,1
16604,1
16605,0
16606,0
16607,0
16608,1
16609,0
16610,0
16611,1
16612,0
16613,1
16614,0
16615,0
16616,1
16617,1
16619,1
16620,1
16621,1
16622,1
16623,1
16624,0
16625,1
16626,1
16627,0
16628,1
16629,1
16630,1
16631,0
16632,1
16633,1
16634,0
16635,1
16637,1
16638,0
16639,1
16640,1
16641,0
16642,1
16643,0
16644,1
16645,0
16646,0
16647,1
16648,1
16649,0
16650,1
16651,0
16652,0
16653,0
16654,0
16655,0
16656,1
16658,0
16659,1
16660,0
16661,0
16662,0
16663,1
16664,0
16665,1
16666,0
16667,0
16668,1
16669,0
16672,1
16673,1
16674,1
16675,0
16676,1
16677,1
16680,0
16681,1
16682,0
16683,1
16684,1
16685,0
16687,1
16688,0
16691,0
16692,0
16693,0
16694,0
16696,0
16697,1
16698,1
16699,1
16700,1
16701,0
16702,0
16703,0
16704,0
16705,0
16706,1
16707,0
16708,1
16709,0
16710,1
16711,1
16712,0
16713,0
16714,0
16715,0
16716,0
16717,0
16718,0
16719,0
16720,0
16721,0
16722,1
16723,0
16725,0
16726,0
16727,0
16728,0
16730,0
16731,1
16732,1
16733,0
16734,0
16735,0
16736,0
16737,0
16738,0
16739,0
16740,0
16741,0
16743,0
18399,1
16745,0
16746,0
16747,0
16748,1
16749,0
16750,0
16751,1
16752,0
16753,0
16755,0
16756,0
16757,1
16758,1
16759,0
16760,0
16761,1
16762,0
16763,0
16764,0
16765,0
16766,0
16767,0
16768,0
16769,0
16770,0
16771,1
16772,0
16773,0
16774,0
16775,1
16776,0
16777,0
16778,0
16779,0
16780,0
16781,0
16782,0
16783,0
16784,0
16785,0
16786,0
16787,1
16788,0
16790,0
16791,1
16792,0
16793,0
16794,0
16795,0
16796,1
16797,0
16798,0
16799,0
16801,1
16802,1
16804,0
16806,0
16807,0
16808,0
16809,1
16810,0
16811,0
16812,0
16813,0
16814,1
16815,0
16816,1
16818,0
16819,1
16820,0
16822,1
16823,1
16824,0
16825,1
16826,0
16828,0
16829,1
16830,1
16831,1
16832,0
16833,0
16834,0
16835,0
16836,1
16837,1
16839,1
16841,1
16842,0
16843,1
16844,0
16845,1
16846,1
16847,1
16848,1
16849,1
16850,0
16851,1
16853,1
16854,1
16855,1
16856,1
16858,0
16859,1
16860,1
16861,1
16862,1
16863,0
16864,0
16865,0
16866,1
16867,1
16868,1
16869,0
16870,0
16871,0
16872,0
16873,0
16874,0
16875,0
16876,0
16877,0
16878,0
16879,0
16880,0
16881,0
16882,1
16883,1
16885,0
16886,0
16887,0
16888,0
16889,0
16890,0
16892,0
16893,1
16894,1
16895,0
16896,0
16897,0
16898,0
16899,0
16900,1
16901,0
16902,0
16903,1
16904,0
16905,0
16906,0
16907,0
16908,0
16909,0
16910,1
16911,0
16912,0
16913,0
16914,0
16915,1
16916,0
16917,1
16918,0
16919,0
16920,0
16921,0
16922,1
16923,0
16924,0
16926,0
16927,0
16928,0
16929,0
16931,0
16932,0
16933,1
16934,1
16935,1
16936,0
16937,0
16938,0
16939,0
16940,0
27631,0
16943,0
16944,0
16945,0
16946,0
16947,0
16948,0
16949,1
16950,0
16951,0
16952,0
16953,1
16954,1
16955,0
16956,1
16957,1
16958,0
16959,0
16960,0
16961,0
16962,1
16963,0
16964,0
16965,1
16966,1
16967,0
16968,0
16970,1
16971,0
16972,1
16973,1
16974,1
16975,1
16976,0
16977,1
16978,1
16979,0
16980,1
16981,1
16982,1
16983,0
16984,1
16985,1
16987,1
16988,1
16989,1
16990,0
16992,1
16994,1
16995,1
16996,1
16997,1
16998,0
16999,1
17000,1
17001,1
17002,1
17003,1
17004,1
17005,1
17006,0
17007,1
17008,0
17009,0
17010,1
17011,0
17012,1
17013,0
17014,1
17015,0
17016,0
17017,0
17018,0
17020,1
17021,0
17022,0
17023,0
17024,0
17025,0
17026,0
17028,0
17029,0
17030,0
17031,0
17032,0
17033,1
17034,1
17035,1
17036,0
17037,1
17038,1
17039,1
17040,1
17041,0
17042,1
17043,0
17044,0
17045,0
17046,0
17047,0
17048,0
17049,0
17050,0
17051,0
17053,1
17054,1
17055,1
17056,1
17057,0
17058,1
17059,1
17061,1
17062,1
17063,0
17065,1
17066,1
17067,1
17068,1
17069,0
17070,0
17071,0
17072,1
17073,1
17074,1
17075,1
17076,1
17077,1
17078,0
17079,0
17080,0
17081,1
17082,0
17083,1
17084,0
17085,0
17086,1
17087,0
17088,0
17089,0
17090,0
17091,0
17092,0
17093,0
17094,1
17095,0
17096,0
17097,0
17098,0
17099,0
17100,1
17101,1
17102,0
17103,0
17104,1
17105,1
17106,0
17107,0
17108,0
17109,1
17110,0
17112,1
17113,0
17114,0
17115,0
17116,1
17117,0
17118,0
17119,1
17120,1
17121,1
17122,0
17124,0
17125,0
17126,0
17127,0
17128,0
17129,0
17130,0
17131,0
17132,1
17133,0
17134,0
17135,1
17136,0
17137,0
17138,0
17139,0
17140,1
17141,0
17143,0
17144,0
17145,0
26646,1
17147,0
17148,1
17149,1
17151,1
17152,1
17153,0
17154,0
17155,0
17156,1
17157,0
17158,0
17159,1
17160,0
17161,0
17163,0
17164,0
17165,1
17168,0
17170,0
17171,0
17172,0
17173,0
17174,0
17175,0
17176,1
17177,0
17178,0
17179,1
17180,0
17181,0
17182,1
17183,0
17184,1
17185,0
17187,1
17188,1
17189,0
17190,1
17191,1
17192,1
17193,0
17194,0
17195,0
17196,0
17197,0
17198,1
17199,0
17200,0
17201,1
17202,0
17203,1
17204,1
17205,0
17206,1
17207,0
17208,1
17209,0
17210,1
17211,0
17212,0
17213,1
17214,1
17215,0
17217,1
17218,1
17219,0
17220,0
17221,0
17222,0
17223,0
17224,0
17225,0
17226,1
17229,0
17230,0
17231,1
17232,0
17233,0
17234,0
17235,1
17236,1
17238,1
